,count,hate_speech,offensive_language,neither,class,tweet
20545,6,0,6,0,1,RT @taylorlopez96: &#8220;@harleighpurolla: You are the biggest two faced bitch I have ever met.&#8221; You won't @ her
20546,3,0,3,0,1,RT @taylormrake: People beg to see women's bodies but the minute they're seen that woman is now a hoe oh okay
20547,3,0,3,0,1,"RT @taylorrDiane: When a sideline hoe gets mad, BITCH SHUT UP! You was okay with being second ALL this time, now all of sudden it's a probl&#8230;"
20548,3,0,3,0,1,"RT @taymaeGOTEM: Bitches tweets be like...

""I wanna suck some dick &#127814;"" 

then be like...

""&#9995; Chill it's just a song! "" 

bitch what song is&#8230;"
20549,3,0,3,0,1,"RT @taymy_: I be so confused when y'all be tweeting ""I wanna bitch that can roll my weed &amp;smoke all night with"" like wtf kind of standards &#8230;"
20550,3,1,2,0,1,RT @taypaynay: Little bitch
20551,6,0,6,0,1,RT @taysymonee: @1inkkofrosess that hoe so icy&#128557;&#128293;
20552,3,0,2,1,1,RT @taysymonee: Some of you hoes got so much to say with so little&#128134;
20553,3,0,3,0,1,RT @tbhbooty: Latina pussy be like http://t.co/VORy1vgH4U
20554,3,0,3,0,1,"RT @tbhjust: ""what are you twelve""

yeah on a scale of one to ten

bitch"
20555,3,0,0,3,2,RT @tbhjuststop: my score on flappy bird is higher than the broncos score right now
20556,6,0,6,0,1,RT @tbhjustzach: why be negative when you can be positive fucking smile you beautiful bitch
20557,3,1,2,0,1,RT @tcaputo44: Trust no bitch #wordsofadvice
20558,3,0,0,3,2,"RT @teapot: Stuff broke loose, must not panic and share GIF instead http://t.co/JL4GuIeJ84"
20559,3,0,3,0,1,"RT @teeaduh: ""so many hoes, it should be an ethnicity"""
20560,3,0,3,0,1,RT @teekaydont_GAF: @WestSideFlee out here sending hoes clean off fse !!!!&#128514;&#128514;&#128514;&#128514;
20561,6,0,6,0,1,RT @tekiaa_: I wasnt put on earth for a bitch not to like me&amp; I damn for sure dgaffff &#128540;&#128076;
20562,3,0,0,3,2,RT @terri_georgia: Charlie Crist Leads Rick Scott In a Florida Governor's Race Where Every Vote Will Matter http://t.co/FWUH5pVnjk
20563,3,0,2,1,1,"RT @tf_i_looklike: Bae: If I win you don't get no pussy tonight 

Me: Shiiiiiit... &#128514;&#128514; http://t.co/yUJJDMtDC4"
20564,3,0,0,3,2,"RT @th3j35t3r: Prime suspect of #Foley murder is 23y/o British Jihadi who, wait for it ... ""declared his allegiance to Anonymous'"" http://t&#8230;"
20565,3,0,3,0,1,"RT @thaboyrich: &#128073;&#128073;RT @NYSAnimal It used to be a shame to be hoe/prostitute, with social media they call it hustling lol"
20566,3,0,1,2,2,RT @thachosenkid321: @DonQuixtote he trash tbh #StartMikeVike
20567,3,0,3,0,1,RT @thachosenkid321: If I were to say be my girlfriend would you believe that I dropped all my hoes for you?
20568,3,0,3,0,1,"RT @that1kidzi: Ohioans clowned on Kid like, ""It's sooo warm here! What the fuck is wrong with Minnesota?"" Well that bitch Karma teamed wit&#8230;"
20569,3,1,2,0,1,RT @that_nigga_shad: @Visually_Gifted They sound like soulless cunts
20570,3,0,1,2,2,RT @thatgirlran: &#8220;If your 15/16 ACT like your those ages not like your 20. Its not cute.&#8221; That awk moment when I thought this tweet was abo&#8230;
20571,6,0,6,0,1,"RT @thatsryann: If you think your mans cheating, you take him to that bitches house and see if his wifi connects&#128074;"
20572,6,0,5,1,1,RT @theARTofTriLL: Dolph in this hoe... Bout to rock dj holiday show!!!! #memphis
20573,3,2,1,0,0,RT @theChefBoyRD: @victoriaaa_lee @anniespringer_ ew she's so ugly who is that hoe
20574,3,0,3,0,1,RT @theChefBoyRD: My pussy popz Severely https://t.co/15IOQ7M0KF
20575,3,0,2,1,1,"RT @theHIGHESTpeak_: Flavaaaaa in ya ear, that hoe live lol"
20576,3,0,3,0,1,RT @theHIGHESTpeak_: Ya lil dumb ass bitch ian fwy
20577,3,0,2,1,1,RT @theROYALlife: Ha ha real name is Ha'Sean &#128530;&#128530; where y'all get these ghetto ass names from?
20578,3,0,3,0,1,RT @theSTRANGEST: ready to make today my bitch.
20579,3,0,0,3,2,"RT @the_blueprint: in the trash, i hope. RT @ComplexMag @BigSean just dropped four new songs"
20580,3,0,3,0,1,RT @the_ironsheik: Alex Rodriguez you lucky only the Ryan Dempster hit you. I going to get my camel to break your neck you son of a bitch
20581,3,1,2,0,1,RT @the_ironsheik: Justin Bieber win Oscar for suck my balls you dead dog midget dick son of a bitch
20582,3,0,3,0,1,RT @the_ironsheik: My #tbt I learn the English from that jabroni big bird but I break his fucking neck http://t.co/vDpIq8Zuxo http://t.co/4&#8230;
20583,3,0,3,0,1,RT @the_ironsheik: Wake up you dumb son of a bitch
20584,3,0,3,0,1,RT @the_ironsheik: hello @TheBatman you are now official big time pussy
20585,3,0,3,0,1,RT @the_thrillx3: Sarah burkes pussy b like http://t.co/HpXUDcuNEq
20586,3,0,3,0,1,"RT @theafr0dite: then u have the annoying ""HIT ME I DARE YOU"" ass bitches always tryna test a big ass 6ft linebacker ass dude.. girl if you&#8230;"
20587,3,1,2,0,1,RT @thebootycluh_: &#8220;@_xoxoMOOKY: Why do niggas settle for easy bitches ? Like don't y'all wanna bitch that challenges you to better yoursel&#8230;
20588,3,0,3,0,1,RT @thebrandymedel: Every bitch got a nigga that she gone always fuck with. No matter what. &#128152;
20589,3,0,3,0,1,RT @thecoreyholcomb: All these bitches somewhere coughing like a mug http://t.co/Pow2SHkwIz
20590,3,0,2,1,1,RT @thecoreyholcomb: ESPN has Jason Whitlock on PTI ass kissing for mister Charlie to justify the bullshit the Eagles did to D. Jackson
20591,3,0,3,0,1,"RT @thecoreyholcomb: Every man can't have a bad bitch. But in this country if you got 100$ cash &amp; r willing to go where poverty roams, you &#8230;"
20592,3,0,3,0,1,RT @thecoreyholcomb: Every time you sleep with two women in a day it proves this country has a problem educating bitches about their self w&#8230;
20593,3,0,3,0,1,RT @thecoreyholcomb: If your man is happy in his next relationship your fucked up ways are a blessing bitch
20594,3,0,3,0,1,RT @thecoreyholcomb: It's a got damn shame bitches wit raw ass dick sucking skills are not wifey material.
20595,3,1,2,0,1,RT @thecoreyholcomb: Long finger dike hoes be pulling off their gloves instead of winking at bitches they trying to suck
20596,3,1,2,0,1,RT @thecoreyholcomb: No man has ever aborted a baby even if he have her $ on it. Abortion bitches will soon meet god &amp; they baby to face th&#8230;
20597,3,0,3,0,1,"RT @thecoreyholcomb: People who r mentally stable know when to beat their kids &amp; when to talk to them. Clubs hoes &amp; ""stop by dads"" should n&#8230;"
20598,3,0,3,0,1,RT @thecoreyholcomb: The WNBA superstars can suck pussy while on top of da world but when they stop playing &amp; da thousands r gone they sett&#8230;
20599,3,0,3,0,1,"RT @thecoreyholcomb: This bitch wit a baby ask me to switch seats so the family could be together. I said ""bitch my family wasn't together?&#8230;"
20600,3,0,3,0,1,"RT @thecoreyholcomb: Twitter family, I promise to put my tour schedule up today as soon as I have this pussy hustlin girl I pay for service&#8230;"
20601,3,0,3,0,1,RT @thecoreyholcomb: When gay girls suck pussy from a bitch who just took a plan B pill the other day that means the munching hoe ate plans&#8230;
20602,3,1,2,0,1,RT @thecoreyholcomb: You are who you kick it wit y'all. Check yo squad- if busters &amp; blameamotherfucker ass bitches surround U it's twice a&#8230;
20603,3,1,2,0,1,"RT @thecrewfinest: ""@187XO_: Me and ma niggah @thecrewfinest In the Func fucccccccked upppppp &#128514;""I'm Here On!!!"
20604,3,0,3,0,1,"RT @thefrogod: Dat shit trash

&#8220;@ComplexMag: A shirt inspired by @Drake's emoji tattoo. Pre-order now: http://t.co/VAuLGcpkIS http://t.co/h&#8230;"
20605,6,0,6,0,1,RT @thegame: RT @sean_locs93: The Game Beats 40 Glocc in LA (Full Video) http://t.co/80lf7HvsWm via @youtube - this bitch 40 cop can't be s&#8230;
20606,3,0,3,0,1,"RT @thejokerxo: &#128064;&#127939; ""@Weed_Cloudz: Does SZA have freckles on her pussy too?"""
20607,3,0,3,0,1,"RT @thejudyann: And if you ain't a hoe, get up out my trap houseeee!"
20608,3,0,3,0,1,RT @thelibraicon: &#128514;&#128514;&#128514; RT @WeNotSocks: &#128557;&#128557;&#128557; RT @IntenseDesire: Bow wow look like the stress of saving a hoe is wearing him down http://t.co/S&#8230;
20609,3,0,3,0,1,RT @therealQuilly: A bitch will fuck wit a dead beat dad as long as he cuttin her checks&#128546;
20610,3,0,3,0,1,RT @thereal_EMandM: @red_is_raw so is your pussy lmao
20611,3,0,3,0,1,RT @thereal_EMandM: Settling down is for pussies
20612,3,0,0,3,2,RT @thereal_EMandM: Yankee Doodle had a farm. Cotton farm
20613,3,1,2,0,1,"RT @therealelp: from @CNN tonight: "" N word or cracker...which is more offensive?"". probably the one you won't spell out, you fucking hacks&#8230;"
20614,3,0,3,0,1,RT @therealiman: The price of pussy in Toronto has now declined to one Henessey bottle and a quarter pounder combo with large fries.
20615,3,0,3,0,1,RT @thesexiertwin: Making today my bitch &#128520;
20616,3,0,3,0,1,RT @thewayoftheid: Viola Davis sans wig is still stuntin on you hoes in the most classically beautiful way. #HTGAWM
20617,3,0,3,0,1,RT @thewhite_gucci: This bitch just blew my high and i was high off all of these drugs
20618,3,0,3,0,1,"RT @theyLOVEblaq_: joseline did not sneak athea , if a bitch you dont like coming at you like that &amp; you still sit yo ass onnat couch THATS&#8230;"
20619,3,0,3,0,1,RT @theyallTATIfans: &#8220;@BeeGuwop: I told you to unfollow that bitch but you ain't wanna listen Barbie http://t.co/sw3rkoCW1c&#8221; &#128079;&#128079;&#128079;&#128514;
20620,3,0,1,2,2,"RT @theycallmenavy: @royaltyclubvp @Aswaad88 worse yet u meet a bird with a nice ras and you're like ""something about u looks familiar"" lol&#8230;"
20621,3,0,3,0,1,"RT @theyoungdread: Words go from babe to bitch, I love you to I hate you, I need you to forget you, you're my everything to you're nothing."
20622,3,1,2,0,1,RT @thiizz_: &amp; fuck these bitches
20623,3,0,2,1,1,RT @thinksarcasm: My music taste goes from ghetto black girl to depressed white girl.
20624,3,0,3,0,1,RT @thirlrection: I will fight a bitch for Austin that's my gringo right there ain't no one messing with my white chocolate drop
20625,3,0,3,0,1,"RT @thisdayinmetal: Apr 29th 1997 @WASPOfficial released the album ""Kill.Fuck.Die"" #TakeTheAddiction #MyTorturedEyes #WASP #HeavyMetal http&#8230;"
20626,3,0,3,0,1,RT @thotbucket: This kid is wearing HUF socks and a Don't Sweat My Swag sweatshirt. And I'm like leave some pussy for the rest of us dude
20627,3,0,3,0,1,RT @thoughtkendalI: dumb bitch ruined a perfectly good sweater http://t.co/lk8W8jjglI
20628,6,0,6,0,1,RT @thtsher__: if ya bitch mad tell ha I'll put ha own &#128176;
20629,3,0,3,0,1,RT @tianaroseee_: Mary Jane my only bitch
20630,3,0,2,1,1,RT @tiaramescudi: I hate when bitter bitches try to take away someone's happiness.
20631,3,0,3,0,1,RT @tiathegawd: bitches be trying the wrong bitches &amp; don't even be knowing..
20632,3,0,3,0,1,"RT @tic14tac: Guys be like ""Man, fuck that bitch!"" &#128563; But deep inside, they miss that ""bitch"", still love that ""bitch"", &amp; want that ""bitch"" &#8230;"
20633,3,0,0,3,2,"RT @ticiaverveer: Royal city of the Kushite kings at Meroe (Sudan),near River Nile.It was the seat of the rulers who occupied Egypt http://&#8230;"
20634,3,0,3,0,1,RT @tictacsforsex: If your girlfriend doesn't like that bitch. You don't talk to that bitch.
20635,3,0,3,0,1,"RT @tightgripp: this bitch just said ""I hope it snows like hell this summer "" &#128563; now How in the actual FUCK do you expect that to happen?"
20636,3,0,3,0,1,"RT @tigolbittiesxo: No bitch u were not born with 7 pounds of sephora and MAC on ya face, that's not ya natural face"
20637,3,0,3,0,1,RT @timbvtcher: Old soul? More like young bitch.
20638,3,0,3,0,1,RT @tinatbh: rt if u a broke bitch with expensive taste
20639,3,0,3,0,1,RT @tinykissable: Only low self esteem niggas walk around braggin about bitches he fucked! They have something to prove to ppl
20640,3,0,1,2,2,RT @tishforprez: that pointy nail game is for da birds.
20641,3,0,3,0,1,"RT @tishforprez: you had me at ""eating pussy""."
20642,9,0,9,0,1,RT @titaaaR15: Dumb bitch
20643,3,0,0,3,2,RT @tj_curtin: A birds eye view of today's #harvest14 activities. Thanks @BrentJFF for the great camera work! http://t.co/RgETR4tV4S
20644,3,0,3,0,1,RT @tmaeleen: this bitch just blew my high &amp; i was off all of dese drugs...
20645,3,0,3,0,1,"RT @tmoney_presa: *when bae sings ""it ain't nun to cut that bitch off"" with too much enthusiasm* http://t.co/CN0Vtrk8DA"
20646,3,0,2,1,1,"RT @tnicolle_rauzi: We always bitch about the opposite sex when we're equally just as scandalous. Not all, but a large sum. Hypocrisy at it&#8230;"
20647,3,1,0,2,2,RT @toddknife: Full @weakenednachos set (except the last song) from Southern Darkness Fest last month. Who's the ape on guitar? https://t.c&#8230;
20648,3,0,0,3,2,"RT @tokmetzis: Dreigdwergen, haatsmurfen en de Roze Khmer: hoe Twitter een slagveld werd https://t.co/lhVKkkHQDF via @decorrespondent"
20649,3,0,0,3,2,RT @tolkienproverb: Fairy tale does not deny the existence of sorrow and failure...
20650,3,1,2,0,1,RT @tommy_kayyy: Aye little bitch y'all niggas hirin? &#128514;&#128514;&#128514; https://t.co/F0nTMVCDio
20651,3,0,3,0,1,RT @tommyjaster: Where da hoes at... C'Mon thru at Hatchy's in Utica TDT about to rock dis biiaaaatch. #TDTHoe #teamspade #highgang
20652,3,0,0,3,2,RT @tomtomorrow: Have their been any reports of an aerosolized virus that turns apes intelligent? Seems like that kind of day.
20653,3,0,0,3,2,"RT @tonymoore: Found cheese cracker sandwiches in the cabinet, a year expired. Ate them anyway. If I die tonight, these will be the worst l&#8230;"
20654,3,0,0,3,2,RT @tonyrobbins: Piers Morgan to Charlie Sheen: &#8220;You were taking Cocaine&#8230;&#8221; Charlie Sheen: &#8220;I wasn&#8217;t taking it. I had to pay for it.&#8221; via ...
20655,3,1,2,0,1,"RT @toodope_bro: If a nigga can tell hoes he's taken , he's a real nigga ."
20656,3,0,3,0,1,"RT @toujoours: could never kiss up to a bitch or follow up being someone. not my cup of tea , you hoes look foolish"
20657,3,0,0,3,2,RT @townhallcom: Charlie Crist Refuses To Back Down From Race-Based Attack On GOP http://t.co/zSHn94OK9S
20658,3,0,3,0,1,RT @tr4pb0y: when the pussy so good &amp; u forget to pull out http://t.co/653Te4sUhr
20659,3,0,3,0,1,RT @trackinBlackKev: @MichelleDBeadle shut the fuck up dumb bitch
20660,3,0,0,3,2,RT @tracksideonline: There will be track sweeping during this yellow.
20661,3,0,1,2,2,RT @transtrenda: Okay okay but. Trans birds
20662,3,0,3,0,1,"RT @trapfuI: i hate a ""i don't text first"" type bitch"
20663,3,0,3,0,1,RT @trapgodcon: Squad up bitch nigga @Ride907 @terryak907 @thomas_olmstead http://t.co/g3BoK10PjZ
20664,3,0,3,0,1,RT @trapgrampa: I fucked ur bitch after I got bingo
20665,3,0,3,0,1,"RT @traphouseryan: ""Damn girl that pussy talkin"" &#128128;&#128557;&#128557; Im keeled over nigga"
20666,3,1,2,0,1,"RT @traplord_: Ridin round blowin loud, fuck hoes by the crowd. RT @1TAKEHOV: Lil Reese's verse on My Lil Niggas is a str8 hip hop classic"
20667,3,0,3,0,1,"RT @trapwithRonnie: These Thots keep saying all niggas want is pussy&#128049;&#128530;....Well bitch wtf else does your broke, non cooking, ass have to off&#8230;"
20668,3,0,3,0,1,"RT @trayn1gga: 1? Smh &#128514; RT @WombRaider773: &#8220;@HOFSportsTalk: Yoo &#128514;&#128514; http://t.co/4SqZ7Tvp4v&#8221;

What a fuckin EGO bust. #pussy"
20669,3,0,1,2,2,RT @trayn1gga: Alabama is overrated this yr the last 2 weeks has shown too many chinks in their armor WV gave them hell too
20670,3,2,0,1,0,"RT @trentlilweezy: ""you are trash""

me: http://t.co/nX2tqImO2a"
20671,3,0,3,0,1,RT @treszTHEbest: It's all they know RT @SMCo71: you bitches never gonna b happy following these social sites
20672,4,0,4,0,1,"RT @trevso_electric: You want a hot body? You want a Bugatti? You better be born into wealth, bitch."
20673,3,0,2,1,1,RT @treyjohnican: Possum a hoe ..
20674,3,0,3,0,1,RT @treymcgruder233: @22EdHam what you still doing up my nig
20675,3,0,0,3,2,RT @trianglesoul: I wanna eat weed brownies but then I ask my self if I really wanna spend countless hours watching a documentary on sea tu&#8230;
20676,6,0,5,1,1,"RT @trillest_304: i wish they made a hoe fax .
id be like show me the hoe fax before dateing a girl ."
20677,3,1,2,0,1,RT @trillmnded: bitches will fuck a nigga with money knowing he ain't buying her shit. but won't fuck a broke nigga that would give her his&#8230;
20678,3,0,3,0,1,"RT @trillycjuicy: I'm really chill. I talk to everyone, I'm far from being a stuck up bitch."
20679,6,0,6,0,1,RT @tristabee: you used to be the shit but now you ain't shit bitch
20680,3,1,2,0,1,RT @trix2343: @ZitlalyL @Vic_Manzan0 he's a beaner not a nigga
20681,3,1,2,0,1,RT @trrvvv: Some these bitches got birkins and don't even have cars on the island.. Let alone furniture
20682,3,0,3,0,1,"RT @truudayyb: Where'd you get the beauty scar tough guy, eating pussy .. #Scarface"
20683,3,0,3,0,1,"RT @trvpgxdx: Jen: Bitch Daquan dropped your kids off today

Keisha: Bitch I don't got kids

Jen: not no more bitch I swallowed em http://t&#8230;"
20684,3,0,3,0,1,RT @trvpunzill: $ &gt; these bitches
20685,3,0,3,0,1,RT @trvvp_: These hoes got no chill http://t.co/lc5GsfOVXS
20686,3,0,3,0,1,"RT @tryna_be_famous: Like, when you're a hoe, how do u sleep at night?"
20687,3,0,0,3,2,"RT @tsgnews: UPDATE: Collegian dressed as yellow Teletubby will face charges for break-in, theft of Chinese food leftovers... http://t.co/S&#8230;"
20688,3,0,3,0,1,RT @tuitillidie: Icepick punk bitch blood in the mosh pit
20689,3,0,1,2,2,RT @tumblrfunniest: When I throw away paperball perfectly into the trash can: http://t.co/215E0H0PS9
20690,3,1,2,0,1,"RT @tupac_taughtmeh: ""@DivaMonRoe2uHoE: Somebody find this bitch &amp; fuck her. She ain't had no good dick fucking With this fat nigga. http:/&#8230;"
20691,9,0,9,0,1,RT @tupactopus: bad bitches get in free night at weenie hut jrs
20692,3,0,3,0,1,RT @tupactopus: hoes on my jitterbug
20693,3,0,3,0,1,RT @tupactopus: need a bad bitch who knows how 2 treat a pokemon master right
20694,3,1,2,0,1,RT @turk_jt12: That bitch ain't loyal.
20695,3,0,3,0,1,RT @twaimz: i have never screamed so much like a little bitch just from A FUCKING VIDEO GAME IM LEAVING EARTH I-G-G-BYE
20696,3,0,2,1,1,RT @twayne1010: Charles Manson's fiancee will have a difficult time planning their honeymoon. Charlie can't surf.
20697,3,3,0,0,0,"RT @twerkn4boba: "" fuck you say bitch? I will kill you "" http://t.co/3EiGzh6Q13"
20698,3,0,3,0,1,"RT @twincitytyson: bitches hanging in the salty spatoon, tweetin ""y can't I find a good guy :-(:-(:-("""
20699,3,0,2,1,1,RT @tyler_yost: You guys are all the best @brownboy_U @Yojhan174 @caitnicole3 @alexiscarfield @CiCi_Phi love you nig nogs #indyfam
20700,3,1,2,0,1,RT @tylerfucks: recent studies have shown that ur a lil bitch
20701,3,0,3,0,1,RT @tylergposey: Happy teen wolf! Here's me with @IanBohen getting ready to bitch slap a berzerker http://t.co/ZChBqXFA0g
20702,3,0,3,0,1,"RT @tyleroakley: Merry Christmas, everyone! Unless you're a fucking bitch then literally just go."
20703,3,0,1,2,2,RT @tylerschuster88: How much coke did Charlie sheen do?.. Enough to kill two and a half men I guess
20704,3,0,3,0,1,"RT @uMadddt: #FixItJesus &#128588; 
&#8220;@MyAssholePops: This bitch is the nugget filling at McDonald's http://t.co/QBdbMsHjG7&#8221;"
20705,3,0,3,0,1,"RT @uMadddt: Claw that ass! 
@CoreysTweetnAss: when u see that bitch who was talkin shit on twitter in public... http://t.co/yyQ2d6JujD"
20706,3,2,1,0,0,"RT @ugIycutie: one, two, three, four, how many niggers are in my store?"
20707,3,1,2,0,1,RT @uhfrocircus: This is the life nigger
20708,3,0,3,0,1,RT @unanswerdverses: did that bitch ever get out of ludacris's way?
20709,6,0,6,0,1,RT @unanswerdverses: what bitch tried to kill Kendrick Lamar's vibe?
20710,3,1,2,0,1,"RT @uncle_palacios: &#8220;@SheeeRatchet: ""bitch ass nigga square up"" &#128514;&#128514; http://t.co/UHkKKwsrDL&#8221; @CaelanG15"
20711,3,2,0,1,0,RT @uncledaddy69: @weakenednachos California's biggest retards. Don't forget about HOLY who just released an amazing EP.
20712,3,1,2,0,1,RT @urbandictionary: @The2kGod nigger: A fully grown niglet http://t.co/HJKlNHDrWT http://t.co/x6y5XKKPMq
20713,6,0,6,0,1,RT @urinnerdevil: ur typical twitter hoe http://t.co/YJE9LUnWVp
20714,3,3,0,0,0,"RT @useemitch: 1, 2, 3, 4... how many niggers are in my store, I knooooooow your stealing! &#128514;&#128514;&#128514;"
20715,3,0,0,3,2,"RT @usmntHistory: On this #USMNT day 2014, the Yanks advanced out of the #GroupOfDeath despite a 0-1 loss to #GER."
20716,3,0,3,0,1,RT @vackra_lognn: I don't know why I go on that pancake face bitchs twitter. She gets me tight every time
20717,3,0,3,0,1,"RT @vanluvz1: My body thought we'd get an extra hr sleep but my brain decided to wake up 2 hrs earlier. 
My brains a bitch."
20718,3,1,0,2,2,"RT @varepall: Charlie Rangel on GOP: They 'believe slavery isn't over' http://t.co/I8nolg9m6O

RANGEL IS A FLAGRANT TAX EVADER AND RACIST"
20719,3,2,1,0,0,RT @veeveeveeveevee: If I was Obama Id call a press conference &amp; slit joe bidens neck on live tv just 2 show these crackers I mean business&#8230;
20720,3,0,3,0,1,RT @velweb: Thank you One-A-Day for making your vitamins the size of a fucking Twinkie. I love giving myself the heimlich maneuver every mo&#8230;
20721,3,1,2,0,1,RT @verkannt__: None of my bitches judge me they love me &#128524; don't think they would like me if i was any other way
20722,3,0,3,0,1,"RT @versacecum: bitches be like ""&#9749;&#128056;"" but still be in everybody's business"
20723,3,0,3,0,1,RT @versacecum: some girls be using halloween as an excuse to act like hoes and get away with it smh
20724,3,0,3,0,1,RT @versaceezy: i aint gonna text first cus pride bitch
20725,3,0,3,0,1,RT @versaceezy: if we date u don't even gotta worry bout me talking to other hoes cus I ain't got any
20726,3,0,3,0,1,RT @versaceezy: she said &#8220;i want a man who can pick me up during sex&#8221; bitch you lucky i picked you up at all gas prices high as hell
20727,3,0,3,0,1,"RT @versaceezy: side hoe: let&#8217;s make us official 

me: https://t.co/Kfqy4ouFgo"
20728,3,0,3,0,1,RT @verseunanswered: Did that bitch from Frozen ever let it go?
20729,3,0,3,0,1,RT @verseunanswered: Did those bitches from Frozen ever build a snowman?
20730,3,0,0,3,2,RT @vexedmentals: draya really out catching a tan while her son looking out the window like the ikea monkey while everybody trick or treati&#8230;
20731,3,1,2,0,1,"RT @vickstar_isabel: ""@kyleighhmariee: &#8220;@TezCapone: My type a bitch &#128525;&#128525;&#128553; https://t.co/Bz4yBovcfl&#8221;""

Lmao yass"
20732,3,0,3,0,1,"RT @vickyBeanMr: Girls ""go talk to your other hoes"" game too strong"
20733,3,1,2,0,1,RT @vickyBeanMr: We live In a world full of unloyal hoes &amp; ugly niggas asking for hugs
20734,3,0,3,0,1,RT @vickyBeanMr: When u with yo main bitch and you see yo side bitch in public http://t.co/scmkp1nYGU
20735,3,0,3,0,1,RT @vincestaples: In other news your bitch cook for me.
20736,3,0,0,3,2,RT @vinehumor: Flappy bird is taking over my life. I can hear the bird crashing every time something goes wrong. https://t.co/kuLDr4mabp
20737,9,0,9,0,1,RT @vinnycrack: this bitch got the itunes terms and conditions tattooed on her http://t.co/dHRVCNRR1H
20738,3,0,1,2,2,"RT @viper5816: Sen. Harry Reid Lists all the Things Republicans Have Blocked in the Senate http://t.co/bjoWvABwhi via @townhallcom
He is ho&#8230;"
20739,3,0,0,3,2,RT @virleehol: @cbinflux Well we sure as heck know how to read. I'm reading the trash right now and almost everything I've heard on the web&#8230;
20740,3,0,3,0,1,"RT @vntonx: ""suck my duck""

thot: ""lol looks like ur autocorrect changed dick to duck""

""i meant what i said bitch"" http://t.co/K9LV3mfX1m"
20741,3,1,2,0,1,"RT @vodkapapixo: ""@Weed_Cloudz: ""6 God"" by Drake is trash"" thank you"
20742,3,2,1,0,0,"RT @vodkapapixo: Black girls have never been into me. I guess cause I don't call them hoes, sell drug's or shoot niggas o well."
20743,3,0,3,0,1,RT @w1LLiam_: @Whackko y'all boyz was fried! Fuck dat pussy nigga in the blue doe
20744,3,0,3,0,1,"RT @walkerkpt: Prediction- ""Obama will leave the Democratic Party in shambles ""&#128563; oh gosh, I hope so &#128591;&#128079;&#128074;&#128170;&#128077;payback really is a bitch"
20745,3,0,2,1,1,"RT @walkinghashtag: ""@dumbcollegefun: Mean girls are just honest bitches. #Truth"" @JacklynAnnn"
20746,4,0,1,3,2,RT @walshnyc: Which World Cup Teams Are Jihadis Rooting For? http://t.co/ecU754zHKk @versharma @vocativ http://t.co/8z0B7ocMqP
20747,3,0,3,0,1,"RT @warningfragile: everyone always says girls are really bitchy, no. some boys are fucking inconsiderate bitchy cunts it is actually disgu&#8230;"
20748,3,0,0,3,2,"RT @washingtonpost: China's bird flu outbreak: 3 good signs, 3 bad signs and 3 very bad signs http://t.co/v3n67Gs5Mw"
20749,3,1,2,0,1,RT @wastedsatan: Ane is a cunt
20750,3,0,3,0,1,RT @waymoflydenu: Why y'all hoes in such a hurry to be single mothers?
20751,3,0,3,0,1,"RT @wb_kaylaa: Fake bitch : hey girl 

Me:&#128133; http://t.co/GDiiwRDgNO"
20752,3,0,0,3,2,RT @wcvbkelleyt: Just me or are there a lot of tweets from media tonight about election night food??!! For the record: cheese &amp; crackers @s&#8230;
20753,3,0,0,3,2,"RT @weakenednachos: last thought before bed: in '92 we had a ""mock election"" in 3rd grade and i voted for Perot. maybe i related to his rea&#8230;"
20754,3,0,3,0,1,RT @wegomakeit: pussy pussy pussy i smell ya frum bout a mile away&#128564;
20755,3,0,3,0,1,RT @weirdstyle: I have 0 hoes lmfao
20757,3,0,3,0,1,RT @whaddoyoumean: Too many bitches is shady
20758,3,0,3,0,1,RT @whatupwxll: @VivaLaKash &#128514;&#128514;&#128514; got dhem hoes !
20759,3,1,2,0,1,RT @whiskeyqueeen: niggas ain't shit but hoes with dicks
20760,3,0,0,3,2,RT @whisperdispatch: Charlie wearing the 'Don't Tread On Me' flag pin? Every Dem should show up in Congress in 2015 wearing that @ESQPoliti&#8230;
20761,3,0,1,2,2,"RT @whitbreezy: Once I get a cold beer in my hand there ain't no mistakin who I am, I can't hide my redneck side"
20762,3,0,3,0,1,RT @whiteboytatted: Shout out to all you girls that wear those holy cross leggings but got a pussy thats full of sin
20763,6,0,6,0,1,RT @whoThatBe_LAE: raising asia.... that lil bitch could dance bruh &#128514;
20764,3,1,2,0,1,RT @whodatth0: &#8220;@AAAdontplayy: lmfao hicks https://t.co/kNa2U0D2o0&#8221;lmfao
20765,3,0,3,0,1,RT @willgoes_ham: I love bad bitches that's my fuckin problem &#128527;
20766,3,1,2,0,1,RT @willyroast2: Ratchet hoes wear flip flops that curl up and turned black like souls of slaves walked in them
20767,3,0,3,0,1,RT @willyroast2: yo girl pussy stank @SoloExMachina This tweet stinks RT @willyroast2: There is no suck thing as a faithful bitch in Washin&#8230;
20768,3,0,0,3,2,"RT @wilw: Even shorter Charlie Sheen: ""Your move, Mel Gibson."""
20769,3,0,3,0,1,"RT @winkSOSA: ""@AintShitSweet__: ""@Rakwon_OGOD: Nigga messed with the wrong bitch &#128557;&#128514;https://t.co/5mNXKVAYot"" &#128557;&#128557;&#128557;&#128557;&#128514;&#128514;&#128557;&#128557;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;""@Th_Real_Esco"
